NPI,PROVIDER_NAME,PRIMARY_SPECIALTY,DISEASE,SECONDARY_SPECIALTY,TELEHEALTH,FACILITY_NAME,STATE,ZIP,COUNTY_FIPS,COUNTY,TOT_BENES,TOT_SRVCS,BENE_AVG_RISK_SCRE,TOTAL_UTILIZATION_EXACT,AVG_UTILIZATION_PERCENTILE,TELEHEALTH_FLAG,AREA_PROVIDER_COUNT,AREA_TOTAL_BENEFICIARIES,DEMAND_PROXY,AREA_TOTAL_SERVICES,BENEFICIARIES_PER_PROVIDER,DEMAND_PER_PROVIDER,REQUIRED_PROVIDERS,PROVIDER_SHORTAGE,ADEQUACY_SCORE,DEMAND_PRESSURE_SCORE,SERVICES_PER_BENEFICIARY,UTILIZATION_PRESSURE_SCORE,AREA_RISK_SCORE,RISK_SCORE,ACCESS_LEVEL,RECOMMENDED_ADDITIONAL_PROVIDERS,BENEFICIARY_SHARE_OF_AREA,SERVICE_SHARE_OF_AREA,PROVIDER_RISK_SCORE,UTILIZATION_INTENSITY_SCORE,CAPACITY_LOAD_INDEX
1800000595,NELSON CARLOS,Rheumatology,Arthritis,Geriatric Medicine,Yes,RHEUMATOLOGY ASSOCIATES - SAN ANTONIO,TX,78221,48029,Bexar County,7479,26371.8,2.6359,13.2,60.26,1,40,282826,282826.0,1073679.5,7070.65,7070.65,45,5,88.89,68.0,3.5261,18.67,40.64,30.9,ADEQUATE,5,0.026444,0.024562,74.9,90.4,186.98
1800000596,WILLIAMS ANIKA,Cardiology,Heart Disease,Cardiovascular Imaging,No,HEARTCARE SPECIALISTS - ALLEN,TX,75078,48085,Collin County,3278,11798.6,0.9547,3.8,41.3,0,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,3.5993,46.67,31.21,13.01,ADEQUATE,0,0.028824,0.02939,0.9,7.45,131.12
1800000597,GARCIA ISABEL,Cardiology,Heart Disease,Cardiovascular Imaging,No,ADVANCED CARDIOLOGY CENTER - ALLEN,TX,75091,48085,Collin County,4362,18310.1,2.5333,11.1,52.82,0,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,4.1976,46.67,31.21,13.01,ADEQUATE,0,0.038356,0.04561,68.85,70.97,174.48
1800000598,PATEL NOAH,Cardiology,Heart Disease,Internal Medicine,Yes,HEARTCARE SPECIALISTS - MCKINNEY,TX,75058,48085,Collin County,5588,18305.4,1.4547,8.4,55.74,1,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,3.2758,46.67,31.21,13.01,ADEQUATE,0,0.049137,0.045598,7.55,48.12,223.52
1800000599,WRIGHT ZOE,Cardiology,Heart Disease,Cardiovascular Imaging,Yes,CARDIAC WELLNESS GROUP - FRISCO,TX,75089,48085,Collin County,3934,13656.7,1.3079,9.6,74.19,1,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,3.4715,46.67,31.21,13.01,ADEQUATE,0,0.034593,0.034018,4.47,57.88,157.36
1800000600,HARRIS CARLOS,Cardiology,Heart Disease,Cardiovascular Imaging,No,ADVANCED CARDIOLOGY CENTER - PLANO,TX,75080,48085,Collin County,4706,22180.5,1.8817,9.8,32.44,0,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,4.7132,46.67,31.21,13.01,ADEQUATE,0,0.041381,0.055251,24.1,59.9,188.24
1800000601,RIVERA JULIA,Cardiology,Heart Disease,Cardiovascular Imaging,No,ADVANCED CARDIOLOGY CENTER - PLANO,TX,75050,48085,Collin County,5480,22847.0,2.5662,7.4,60.76,0,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,4.1692,46.67,31.21,13.01,ADEQUATE,0,0.048187,0.056911,70.8,39.88,219.2
1800000602,ADAMS PRIYA,Cardiology,Heart Disease,Cardiovascular Imaging,Yes,CARDIAC WELLNESS GROUP - ALLEN,TX,75027,48085,Collin County,4948,17757.4,1.889,8.3,72.14,1,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,3.5888,46.67,31.21,13.01,ADEQUATE,0,0.043509,0.044233,24.4,47.32,197.92
1800000603,JOHNSON DAVID,Cardiology,Heart Disease,Cardiovascular Imaging,Yes,CARDIAC WELLNESS GROUP - MCKINNEY,TX,75036,48085,Collin County,3211,15349.6,2.8641,6.5,55.34,1,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,4.7803,46.67,31.21,13.01,ADEQUATE,0,0.028235,0.038235,86.4,31.42,128.44
1800000604,SANCHEZ ELENA,Cardiology,Heart Disease,Cardiovascular Imaging,No,ADVANCED CARDIOLOGY CENTER - FRISCO,TX,75082,48085,Collin County,4185,10855.9,1.4324,5.4,65.7,0,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,2.594,46.67,31.21,13.01,ADEQUATE,0,0.0368,0.027042,6.9,22.45,167.4
1800000605,BAKER LUCAS,Cardiology,Heart Disease,Internal Medicine,Yes,HEARTCARE SPECIALISTS - FRISCO,TX,75071,48085,Collin County,4464,19872.2,2.2213,11.7,25.96,1,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,4.4517,46.67,31.21,13.01,ADEQUATE,0,0.039253,0.049501,48.45,76.32,178.56
1800000606,LEE SARAH,Cardiology,Heart Disease,Internal Medicine,Yes,CARDIAC WELLNESS GROUP - FRISCO,TX,75044,48085,Collin County,5130,17367.4,2.2649,6.7,59.36,1,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,3.3855,46.67,31.21,13.01,ADEQUATE,0,0.045109,0.043261,51.2,33.12,205.2
1800000607,THOMAS AARON,Cardiology,Heart Disease,Geriatric Medicine,Yes,ADVANCED CARDIOLOGY CENTER - MCKINNEY,TX,75077,48085,Collin County,6080,21848.7,2.2666,13.1,41.44,1,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,3.5935,46.67,31.21,13.01,ADEQUATE,0,0.053463,0.054424,51.3,89.58,243.2
1800000608,CARTER GEORGE,Cardiology,Heart Disease,Internal Medicine,No,CARDIAC WELLNESS GROUP - MCKINNEY,TX,75036,48085,Collin County,5187,15373.4,2.0943,12.7,49.88,0,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,2.9638,46.67,31.21,13.01,ADEQUATE,0,0.04561,0.038294,38.6,86.02,207.48
1800000609,MILLER MICHAEL,Cardiology,Heart Disease,Internal Medicine,Yes,CARDIAC WELLNESS GROUP - PLANO,TX,75034,48085,Collin County,5963,20212.7,2.5359,3.5,69.99,1,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,3.3897,46.67,31.21,13.01,ADEQUATE,0,0.052434,0.050349,68.95,4.85,238.52
1800000610,TURNER VICTOR,Cardiology,Heart Disease,Internal Medicine,Yes,CARDIAC WELLNESS GROUP - FRISCO,TX,75075,48085,Collin County,5721,14145.3,2.4085,14.4,70.95,1,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,2.4725,46.67,31.21,13.01,ADEQUATE,0,0.050306,0.035235,60.45,99.18,228.84
1800000611,DAVIS ANIKA,Cardiology,Heart Disease,Internal Medicine,No,CARDIAC WELLNESS GROUP - ALLEN,TX,75057,48085,Collin County,2982,13037.8,2.1236,11.9,53.97,0,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,4.3722,46.67,31.21,13.01,ADEQUATE,0,0.026221,0.032477,40.5,78.57,119.28
1800000612,MOORE ISABEL,Cardiology,Heart Disease,Cardiovascular Imaging,Yes,HEARTCARE SPECIALISTS - ALLEN,TX,75022,48085,Collin County,3462,10297.6,3.7543,5.6,44.73,1,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,2.9745,46.67,31.21,13.01,ADEQUATE,0,0.030442,0.025651,99.75,23.92,138.48
1800000613,WATSON NOAH,Cardiology,Heart Disease,Cardiovascular Imaging,Yes,ADVANCED CARDIOLOGY CENTER - PLANO,TX,75074,48085,Collin County,3389,13034.8,2.0625,4.5,60.25,1,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,3.8462,46.67,31.21,13.01,ADEQUATE,0,0.0298,0.032469,36.15,13.9,135.56
1800000614,EVANS ZOE,Cardiology,Heart Disease,Cardiovascular Imaging,Yes,ADVANCED CARDIOLOGY CENTER - PLANO,TX,75053,48085,Collin County,5125,20705.3,1.5724,7.4,73.7,1,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,4.0401,46.67,31.21,13.01,ADEQUATE,0,0.045065,0.051576,10.7,39.88,205.0
1800000615,NELSON CARLOS,Cardiology,Heart Disease,Geriatric Medicine,No,ADVANCED CARDIOLOGY CENTER - ALLEN,TX,75014,48085,Collin County,4655,13871.4,1.7437,8.3,44.48,0,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,2.9799,46.67,31.21,13.01,ADEQUATE,0,0.040932,0.034553,17.5,47.32,186.2
1800000616,WILLIAMS JULIA,Cardiology,Heart Disease,Geriatric Medicine,Yes,ADVANCED CARDIOLOGY CENTER - MCKINNEY,TX,75030,48085,Collin County,3307,8169.0,1.8664,12.6,31.39,1,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,2.4702,46.67,31.21,13.01,ADEQUATE,0,0.029079,0.020349,23.1,85.0,132.28
1800000617,GARCIA PRIYA,Cardiology,Heart Disease,Geriatric Medicine,No,ADVANCED CARDIOLOGY CENTER - ALLEN,TX,75095,48085,Collin County,4021,13332.7,1.8798,4.3,43.04,0,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,3.3158,46.67,31.21,13.01,ADEQUATE,0,0.035358,0.033211,24.0,12.12,160.84
1800000618,PATEL DAVID,Cardiology,Heart Disease,Geriatric Medicine,No,ADVANCED CARDIOLOGY CENTER - FRISCO,TX,75027,48085,Collin County,5178,16445.7,2.5682,9.7,77.02,0,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,3.1761,46.67,31.21,13.01,ADEQUATE,0,0.045531,0.040965,71.08,58.92,207.12
1800000619,WRIGHT ELENA,Cardiology,Heart Disease,Internal Medicine,No,ADVANCED CARDIOLOGY CENTER - ALLEN,TX,75014,48085,Collin County,3863,17084.1,2.9947,7.6,53.19,0,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,4.4225,46.67,31.21,13.01,ADEQUATE,0,0.033968,0.042556,91.0,41.35,154.52
1800000620,HARRIS LUCAS,Cardiology,Heart Disease,Geriatric Medicine,Yes,ADVANCED CARDIOLOGY CENTER - ALLEN,TX,75075,48085,Collin County,5505,15593.6,2.0008,13.2,72.11,1,25,113724,113724.0,401452.9,4548.96,4548.96,18,0,100.0,5.33,2.8326,46.67,31.21,13.01,ADEQUATE,0,0.048407,0.038843,31.65,90.4,220.2
1800000621,THOMPSON EMILY,Endocrinology,Diabetes,Internal Medicine,Yes,DIABETES CARE CENTER - MCKINNEY,TX,75040,48085,Collin County,3997,10317.9,1.1988,14.0,36.18,1,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,2.5814,30.67,35.86,17.65,ADEQUATE,0,0.029258,0.021802,2.9,96.25,166.54
1800000622,CLARK DANIEL,Endocrinology,Diabetes,Internal Medicine,Yes,ENDOCRINE SPECIALISTS GROUP - ALLEN,TX,75009,48085,Collin County,7207,31200.3,2.7257,6.8,47.2,1,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,4.3292,30.67,35.86,17.65,ADEQUATE,0,0.052754,0.065928,80.15,34.12,300.29
1800000623,MITCHELL KARAN,Endocrinology,Diabetes,Family Medicine,Yes,ENDOCRINE SPECIALISTS GROUP - ALLEN,TX,75021,48085,Collin County,4175,11836.1,1.3969,3.2,83.15,1,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,2.835,30.67,35.86,17.65,ADEQUATE,0,0.030561,0.02501,6.1,2.17,173.96
1800000624,WALKER RAHUL,Endocrinology,Diabetes,Internal Medicine,Yes,DIABETES CARE CENTER - ALLEN,TX,75037,48085,Collin County,6417,21235.8,1.0608,10.5,80.14,1,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,3.3093,30.67,35.86,17.65,ADEQUATE,0,0.046972,0.044872,1.35,65.92,267.38
1800000625,EDWARDS SOPHIA,Endocrinology,Diabetes,Family Medicine,No,METABOLIC HEALTH ASSOCIATES - FRISCO,TX,75070,48085,Collin County,5666,14533.4,1.0899,4.7,39.83,0,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,2.565,30.67,35.86,17.65,ADEQUATE,0,0.041475,0.03071,1.55,15.9,236.08
1800000626,MORGAN FATIMA,Endocrinology,Diabetes,Family Medicine,No,METABOLIC HEALTH ASSOCIATES - ALLEN,TX,75027,48085,Collin County,6658,18389.0,2.7042,5.9,23.54,0,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,2.7619,30.67,35.86,17.65,ADEQUATE,0,0.048736,0.038857,78.65,26.48,277.42
1800000627,WHITE MAYA,Endocrinology,Diabetes,Family Medicine,No,METABOLIC HEALTH ASSOCIATES - FRISCO,TX,75086,48085,Collin County,5948,25827.9,2.0914,6.7,58.33,0,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,4.3423,30.67,35.86,17.65,ADEQUATE,0,0.043539,0.054576,38.22,33.12,247.83
1800000628,FOSTER THOMAS,Endocrinology,Diabetes,Family Medicine,Yes,METABOLIC HEALTH ASSOCIATES - FRISCO,TX,75069,48085,Collin County,5200,24860.2,1.7998,14.2,72.97,1,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,4.7808,30.67,35.86,17.65,ADEQUATE,0,0.038063,0.052531,19.9,97.62,216.67
1800000629,PARKER AMELIA,Endocrinology,Diabetes,Metabolic Medicine,Yes,DIABETES CARE CENTER - PLANO,TX,75028,48085,Collin County,7576,18808.0,2.189,9.0,61.14,1,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,2.4826,30.67,35.86,17.65,ADEQUATE,0,0.055456,0.039742,45.55,52.6,315.67
1800000630,WILSON HANNAH,Endocrinology,Diabetes,Metabolic Medicine,No,METABOLIC HEALTH ASSOCIATES - ALLEN,TX,75074,48085,Collin County,4875,21900.3,2.1467,8.3,68.0,0,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,4.4924,30.67,35.86,17.65,ADEQUATE,0,0.035684,0.046277,42.3,47.32,203.12
1800000631,GOMEZ NADIA,Endocrinology,Diabetes,Family Medicine,Yes,DIABETES CARE CENTER - FRISCO,TX,75088,48085,Collin County,3984,11093.4,2.7309,4.6,73.32,1,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,2.7845,30.67,35.86,17.65,ADEQUATE,0,0.029162,0.023441,80.45,15.05,166.0
1800000632,REED WILLIAM,Endocrinology,Diabetes,Metabolic Medicine,No,ENDOCRINE SPECIALISTS GROUP - FRISCO,TX,75034,48085,Collin County,6692,18032.5,2.2322,12.3,24.5,0,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,2.6946,30.67,35.86,17.65,ADEQUATE,0,0.048985,0.038104,49.1,82.12,278.83
1800000633,YOUNG BENJAMIN,Endocrinology,Diabetes,Family Medicine,Yes,METABOLIC HEALTH ASSOCIATES - PLANO,TX,75054,48085,Collin County,5010,18401.2,3.7181,4.8,37.05,1,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,3.6729,30.67,35.86,17.65,ADEQUATE,0,0.036673,0.038883,99.65,16.95,208.75
1800000634,JACKSON JAMES,Endocrinology,Diabetes,Internal Medicine,No,DIABETES CARE CENTER - FRISCO,TX,75082,48085,Collin County,6730,17585.7,1.7809,7.7,60.67,0,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,2.613,30.67,35.86,17.65,ADEQUATE,0,0.049263,0.03716,19.0,42.3,280.42
1800000635,ROBERTS OLIVIA,Endocrinology,Diabetes,Family Medicine,No,ENDOCRINE SPECIALISTS GROUP - PLANO,TX,75063,48085,Collin County,4718,12829.8,1.5095,10.7,30.57,0,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,2.7193,30.67,35.86,17.65,ADEQUATE,0,0.034535,0.02711,9.0,67.7,196.58
1800000636,ANDERSON EMILY,Endocrinology,Diabetes,Internal Medicine,No,ENDOCRINE SPECIALISTS GROUP - PLANO,TX,75072,48085,Collin County,4071,17359.0,2.2043,3.3,78.02,0,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,4.2641,30.67,35.86,17.65,ADEQUATE,0,0.029799,0.036681,46.8,3.08,169.62
1800000637,KIM DANIEL,Endocrinology,Diabetes,Internal Medicine,No,DIABETES CARE CENTER - ALLEN,TX,75061,48085,Collin County,5721,18946.7,2.3991,6.4,46.55,0,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,3.3118,30.67,35.86,17.65,ADEQUATE,0,0.041877,0.040035,59.75,30.63,238.38
1800000638,TAYLOR KARAN,Endocrinology,Diabetes,Internal Medicine,Yes,DIABETES CARE CENTER - PLANO,TX,75024,48085,Collin County,6150,25164.3,3.4152,5.3,67.69,1,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,4.0918,30.67,35.86,17.65,ADEQUATE,0,0.045017,0.053174,98.1,21.45,256.25
1800000639,BROWN RAHUL,Endocrinology,Diabetes,Internal Medicine,Yes,ENDOCRINE SPECIALISTS GROUP - ALLEN,TX,75024,48085,Collin County,6544,22352.5,2.0471,14.1,51.81,1,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,3.4157,30.67,35.86,17.65,ADEQUATE,0,0.047901,0.047232,35.1,97.02,272.67
1800000640,MARTIN SOPHIA,Endocrinology,Diabetes,Family Medicine,Yes,METABOLIC HEALTH ASSOCIATES - FRISCO,TX,75069,48085,Collin County,5877,22834.0,2.2188,8.8,46.23,1,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,3.8853,30.67,35.86,17.65,ADEQUATE,0,0.043019,0.04825,48.15,51.25,244.88
1800000641,THOMPSON FATIMA,Endocrinology,Diabetes,Family Medicine,Yes,DIABETES CARE CENTER - ALLEN,TX,75067,48085,Collin County,4697,16858.7,2.6486,10.3,66.43,1,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,3.5892,30.67,35.86,17.65,ADEQUATE,0,0.034382,0.035623,75.6,64.08,195.71
1800000642,CLARK MAYA,Endocrinology,Diabetes,Family Medicine,Yes,METABOLIC HEALTH ASSOCIATES - MCKINNEY,TX,75043,48085,Collin County,4191,10482.5,2.9791,10.1,35.81,1,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,2.5012,30.67,35.86,17.65,ADEQUATE,0,0.030678,0.02215,90.55,62.52,174.62
1800000643,MITCHELL THOMAS,Endocrinology,Diabetes,Family Medicine,No,METABOLIC HEALTH ASSOCIATES - ALLEN,TX,75068,48085,Collin County,7089,29840.3,2.4637,5.0,41.42,0,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,4.2094,30.67,35.86,17.65,ADEQUATE,0,0.051891,0.063054,64.1,18.8,295.38
1800000644,WALKER AMELIA,Endocrinology,Diabetes,Internal Medicine,Yes,METABOLIC HEALTH ASSOCIATES - MCKINNEY,TX,75006,48085,Collin County,7421,32558.6,1.5774,11.5,42.89,1,24,136614,136614.0,473248.1,5692.25,5692.25,22,0,100.0,30.67,4.3874,30.67,35.86,17.65,ADEQUATE,0,0.054321,0.068798,10.95,74.52,309.21
1800000645,KIM MAYA,Psychiatry,Mental Health Disorders,Addiction Medicine,Yes,BEHAVIORAL HEALTH PARTNERS - ALLEN,TX,75068,48085,Collin County,5885,23291.2,2.3803,12.0,54.29,1,20,162730,162730.0,553457.1,8136.5,8136.5,26,6,76.92,78.67,3.9577,77.33,43.81,48.22,LOW GAP,6,0.036164,0.042083,58.73,79.45,294.25
1800000646,TAYLOR THOMAS,Psychiatry,Mental Health Disorders,Behavioral Health,Yes,BEHAVIORAL HEALTH PARTNERS - MCKINNEY,TX,75061,48085,Collin County,7810,30890.6,2.4533,11.5,59.71,1,20,162730,162730.0,553457.1,8136.5,8136.5,26,6,76.92,78.67,3.9553,77.33,43.81,48.22,LOW GAP,6,0.047994,0.055814,63.35,74.52,390.5
1800000647,BROWN AMELIA,Psychiatry,Mental Health Disorders,Behavioral Health,Yes,PSYCHIATRY CARE ASSOCIATES - ALLEN,TX,75037,48085,Collin County,11180,40188.7,2.45,14.4,87.8,1,20,162730,162730.0,553457.1,8136.5,8136.5,26,6,76.92,78.67,3.5947,77.33,43.81,48.22,LOW GAP,6,0.068703,0.072614,63.2,99.18,559.0
1800000648,MARTIN HANNAH,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,Yes,COMMUNITY MENTAL HEALTH CENTER - FRISCO,TX,75031,48085,Collin County,8365,36193.3,2.9451,14.4,66.33,1,20,162730,162730.0,553457.1,8136.5,8136.5,26,6,76.92,78.67,4.3268,77.33,43.81,48.22,LOW GAP,6,0.051404,0.065395,89.35,99.18,418.25
1800000649,THOMPSON NADIA,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,No,BEHAVIORAL HEALTH PARTNERS - MCKINNEY,TX,75064,48085,Collin County,6091,27515.7,2.0515,12.1,51.87,0,20,162730,162730.0,553457.1,8136.5,8136.5,26,6,76.92,78.67,4.5174,77.33,43.81,48.22,LOW GAP,6,0.03743,0.049716,35.5,80.23,304.55
1800000650,CLARK WILLIAM,Psychiatry,Mental Health Disorders,Addiction Medicine,Yes,PSYCHIATRY CARE ASSOCIATES - FRISCO,TX,75031,48085,Collin County,7465,31171.3,2.3577,10.5,73.5,1,20,162730,162730.0,553457.1,8136.5,8136.5,26,6,76.92,78.67,4.1757,77.33,43.81,48.22,LOW GAP,6,0.045874,0.056321,57.05,65.92,373.25
1800000651,MITCHELL BENJAMIN,Psychiatry,Mental Health Disorders,Behavioral Health,No,COMMUNITY MENTAL HEALTH CENTER - MCKINNEY,TX,75050,48085,Collin County,6640,16626.7,2.0167,9.5,37.62,0,20,162730,162730.0,553457.1,8136.5,8136.5,26,6,76.92,78.67,2.504,77.33,43.81,48.22,LOW GAP,6,0.040804,0.030042,32.9,57.0,332.0
1800000652,WALKER JAMES,Psychiatry,Mental Health Disorders,Behavioral Health,Yes,BEHAVIORAL HEALTH PARTNERS - PLANO,TX,75046,48085,Collin County,9830,36104.3,2.9659,11.0,98.0,1,20,162730,162730.0,553457.1,8136.5,8136.5,26,6,76.92,78.67,3.6729,77.33,43.81,48.22,LOW GAP,6,0.060407,0.065234,90.1,70.08,491.5
1800000653,EDWARDS OLIVIA,Psychiatry,Mental Health Disorders,Addiction Medicine,Yes,PSYCHIATRY CARE ASSOCIATES - FRISCO,TX,75020,48085,Collin County,9743,23543.7,1.6221,9.1,68.59,1,20,162730,162730.0,553457.1,8136.5,8136.5,26,6,76.92,78.67,2.4165,77.33,43.81,48.22,LOW GAP,6,0.059872,0.042539,12.4,53.65,487.15
1800000654,MORGAN EMILY,Psychiatry,Mental Health Disorders,Behavioral Health,No,PSYCHIATRY CARE ASSOCIATES - FRISCO,TX,75005,48085,Collin County,7758,24380.5,1.9177,5.0,43.33,0,20,162730,162730.0,553457.1,8136.5,8136.5,26,6,76.92,78.67,3.1426,77.33,43.81,48.22,LOW GAP,6,0.047674,0.044051,26.5,18.8,387.9
1800000655,WHITE DANIEL,Psychiatry,Mental Health Disorders,Behavioral Health,No,BEHAVIORAL HEALTH PARTNERS - MCKINNEY,TX,75016,48085,Collin County,7737,28003.8,2.6866,12.8,69.79,0,20,162730,162730.0,553457.1,8136.5,8136.5,26,6,76.92,78.67,3.6195,77.33,43.81,48.22,LOW GAP,6,0.047545,0.050598,77.55,87.05,386.85
1800000656,FOSTER KARAN,Psychiatry,Mental Health Disorders,Addiction Medicine,Yes,COMMUNITY MENTAL HEALTH CENTER - MCKINNEY,TX,75092,48085,Collin County,6421,17322.1,1.7403,9.6,57.28,1,20,162730,162730.0,553457.1,8136.5,8136.5,26,6,76.92,78.67,2.6977,77.33,43.81,48.22,LOW GAP,6,0.039458,0.031298,17.3,57.88,321.05
1800000657,PARKER RAHUL,Psychiatry,Mental Health Disorders,Addiction Medicine,Yes,COMMUNITY MENTAL HEALTH CENTER - ALLEN,TX,75024,48085,Collin County,7425,19228.2,3.0096,5.0,79.74,1,20,162730,162730.0,553457.1,8136.5,8136.5,26,6,76.92,78.67,2.5897,77.33,43.81,48.22,LOW GAP,6,0.045628,0.034742,91.6,18.8,371.25
1800000658,WILSON SOPHIA,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,Yes,COMMUNITY MENTAL HEALTH CENTER - ALLEN,TX,75020,48085,Collin County,11361,31909.5,1.9841,14.2,58.05,1,20,162730,162730.0,553457.1,8136.5,8136.5,26,6,76.92,78.67,2.8087,77.33,43.81,48.22,LOW GAP,6,0.069815,0.057655,30.8,97.62,568.05
1800000659,GOMEZ FATIMA,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,Yes,COMMUNITY MENTAL HEALTH CENTER - ALLEN,TX,75038,48085,Collin County,8496,34553.1,2.7744,8.3,49.69,1,20,162730,162730.0,553457.1,8136.5,8136.5,26,6,76.92,78.67,4.067,77.33,43.81,48.22,LOW GAP,6,0.052209,0.062431,82.25,47.32,424.8
1800000660,REED MAYA,Psychiatry,Mental Health Disorders,Behavioral Health,No,PSYCHIATRY CARE ASSOCIATES - FRISCO,TX,75052,48085,Collin County,10915,26687.9,1.8112,3.2,54.59,0,20,162730,162730.0,553457.1,8136.5,8136.5,26,6,76.92,78.67,2.4451,77.33,43.81,48.22,LOW GAP,6,0.067074,0.04822,20.35,2.17,545.75
1800000661,YOUNG THOMAS,Psychiatry,Mental Health Disorders,Behavioral Health,Yes,BEHAVIORAL HEALTH PARTNERS - MCKINNEY,TX,75045,48085,Collin County,5675,24492.5,2.7127,3.9,44.86,1,20,162730,162730.0,553457.1,8136.5,8136.5,26,6,76.92,78.67,4.3159,77.33,43.81,48.22,LOW GAP,6,0.034874,0.044254,79.1,8.4,283.75
1800000662,JACKSON AMELIA,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,No,COMMUNITY MENTAL HEALTH CENTER - FRISCO,TX,75047,48085,Collin County,6093,18661.9,1.4061,3.9,69.42,0,20,162730,162730.0,553457.1,8136.5,8136.5,26,6,76.92,78.67,3.0628,77.33,43.81,48.22,LOW GAP,6,0.037442,0.033719,6.35,8.4,304.65
1800000663,ROBERTS HANNAH,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,Yes,COMMUNITY MENTAL HEALTH CENTER - PLANO,TX,75085,48085,Collin County,8906,31184.4,1.8557,7.4,61.61,1,20,162730,162730.0,553457.1,8136.5,8136.5,26,6,76.92,78.67,3.5015,77.33,43.81,48.22,LOW GAP,6,0.054729,0.056345,22.6,39.88,445.3
1800000664,ANDERSON NADIA,Psychiatry,Mental Health Disorders,Addiction Medicine,Yes,PSYCHIATRY CARE ASSOCIATES - FRISCO,TX,75091,48085,Collin County,8934,31507.7,2.1966,5.3,42.19,1,20,162730,162730.0,553457.1,8136.5,8136.5,26,6,76.92,78.67,3.5267,77.33,43.81,48.22,LOW GAP,6,0.054901,0.056929,46.22,21.45,446.7
